,day,id,Date,Value,MA_6,MA_12,MA_24,MA_38,MA_57,MA_137,bias_6,bias_12,bias_24,bias_38,bias_57,bias_137,MACD,PSY,RSI_6,RSI_12,RSI_24,UB_6,LB_6,UB_12,LB_12,UB_24,LB_24,UB_38,LB_38,UB_57,LB_57,UB_137,LB_137,pred,avg5,avg15,da15,xiao15
882,2019-02-10,882,2/10/19,3664.38,3507.601666666667,3484.965833333333,3534.6710763749998,3622.9147368157896,3682.985321596491,4786.109043671533,4.469673247769959,5.148233160583361,3.669617931126537,1.144527713082606,-0.5051695831474493,-23.437181088774967,31.334985743590238,0.5,78.86992185335033,68.82940108892923,52.054335868369456,3754.058128516205,3261.1452048171286,3662.0476493412225,3307.884017325444,3719.5067264812615,3349.835426268738,3971.001052096621,3274.828421534958,4089.586513780011,3276.3841294129707,7438.793742789149,2133.424344553917,-0.00011311151948998317,-0.04740566955883514,-0.05703891366545265,0.0,14.0
883,2019-02-11,883,2/11/19,3686.29,3546.591666666667,3507.023333333333,3536.916701375,3619.326929789474,3690.266929789474,4765.31206070073,3.9389460773371465,5.111647389476552,4.223263119737322,1.850152570064209,-0.10776807925113835,-22.643261279767312,57.366923048432,0.5833333333333334,80.85465576365077,73.3014067644418,52.551133916188185,3823.259608697159,3269.9237246361754,3713.2114273964453,3300.835239270221,3727.9147918306658,3345.918610919334,3961.7207580313184,3276.9331015476296,4081.4187552132553,3299.115104365693,7407.387271147729,2123.2368502537315,-0.05340788671887484,-0.048040061603520576,-0.046581573542808855,14.0,0.0
884,2019-02-12,884,2/12/19,3629.47,3573.6133333333332,3520.3125,3534.3728125000002,3613.3492982105267,3694.4259648771927,4743.0010388029195,1.563030508803412,3.100790057700838,2.690638270067882,0.4461429122685888,-1.7582153626768393,-23.477351779875693,71.23083331339028,0.5,69.25854655168314,63.83351550165685,47.106440540447124,3844.741946849841,3302.4847198168254,3736.4062872356894,3304.2187127643106,3718.3280805122695,3350.417544487731,3946.5317005974007,3280.166895823653,4077.6440194822367,3311.2079102721486,7371.306687482561,2114.6953901232782,-0.016410950890419024,-0.03890401753350992,-0.04139964437863003,0.0,14.0
885,2019-02-13,885,2/13/19,3632.42,3611.4,3535.9466666666667,3531.391145833333,3605.769385921052,3695.757192947369,4721.701373350365,0.5820457440327845,2.7283594021025963,2.860879749496744,0.7391103319864789,-1.7137812264354222,-23.06967949092144,89.4363817521378,0.5833333333333334,81.29416961130748,66.92772714968872,46.57437193627451,3827.8897222519163,3394.910277748084,3755.325775199478,3316.5675581338555,3705.9517835985594,3356.830508068107,3922.9721449642316,3288.5666268778727,4077.5496075653987,3313.964778329339,7338.254771907493,2105.147974793238,-0.026804038671306513,-0.021184269446619133,-0.020090822546242254,14.0,0.0
886,2019-02-14,886,2/14/19,3614.5,3648.023333333333,3547.5441666666666,3534.144166666667,3594.674824526315,3692.361710491228,4699.959512036497,-0.9189451456359404,1.8873854753511436,2.2736999268799796,0.5515151283898743,-2.108723808666881,-23.095082186488156,103.15837603418802,0.5,79.75732625534906,62.84922906472164,53.64297745762105,3701.7921639638535,3594.2545027028127,3767.6532332609677,3327.4351000723655,3711.8814367600153,3356.4068965733186,3877.695756187256,3311.6538928653745,4073.5303871668125,3311.193033815644,7303.321746262191,2096.597277810803,-0.02195994802021048,-0.016604057864231133,-0.016626432718632567,14.0,0.0
887,2019-02-15,887,2/15/19,3600.31,3637.895,3555.385,3536.65625,3583.307982421052,3685.650467807018,4677.9835266350365,-1.0331524136897858,1.2635762371726191,1.7998285810219736,0.4744782659586067,-2.3154791414009446,-23.037138127979425,108.19233615384746,0.4166666666666667,24.04987616363495,58.96351338477662,53.30309106647819,3701.79771199807,3573.99228800193,3775.773752146683,3334.9962478533175,3716.4326944431255,3356.8798055568745,3825.9472473071773,3340.668717534927,4059.393705093391,3311.9072305206446,7267.133630830069,2088.8334224400046,-0.0032759509723961004,-0.007102607080815216,-0.010383880243580624,0.0,14.0
888,2019-02-16,888,2/16/19,3608.2,3628.5316666666663,3568.066666666667,3537.525,3572.0990789210528,3676.4050292105258,4656.418258992701,-0.5603276623831719,1.124792137665573,1.997865739464731,1.0106360512780428,-1.855209876730376,-22.511256521433218,106.89814100000048,0.5,26.914858645627817,65.76864094168356,51.19389823520653,3690.232567692309,3566.8307656410234,3780.8891968024063,3355.244136530928,3718.5213082991377,3356.5286917008625,3763.0228856738013,3381.175272168304,4030.4244631116517,3322.3855953094,7231.4940892430295,2081.342428742373,0.002956336376055829,-0.0016595213249719618,-0.005907172306201886,0.0,14.0
889,2019-02-17,889,2/17/19,3619.55,3617.408333333333,3582.0,3539.7395833333335,3567.019188578947,3671.2923391578947,4635.609116656934,0.059204448857280434,1.0482970407593575,2.2546974088842466,1.4726809317216196,-1.4093767092860543,-21.91856757305038,102.56190168945876,0.5833333333333334,19.969402447804498,67.05356778589206,53.07727046399333,3642.082619288101,3592.734047378565,3783.3476992668257,3380.6523007331743,3723.4902157244846,3355.9889509421823,3741.1943675661914,3392.844009591702,4019.89535551067,3322.6893228051194,7197.661150595935,2073.557082717933,0.003269651007656865,-0.003951973143701279,-0.008795469203633867,0.0,14.0
890,2019-02-18,890,2/18/19,3670.74,3624.286666666667,3598.9500000000003,3543.2599999999998,3567.6636622631577,3665.033771912281,4615.076342934307,1.2817234839775253,1.9947484683032413,3.5978166998752568,2.889183160036317,0.1556937382528307,-20.461987468096567,101.77825497151086,0.5833333333333334,69.56109583846805,69.31917480338889,54.72048093146949,3674.692535644165,3573.8807976891685,3792.2634110948716,3405.636588905129,3733.8404159850793,3352.6795840149202,3743.2189625838396,3392.1083619424758,4000.149535936619,3329.9180078879426,7162.493860865015,2067.6588250035984,-0.009721316822416828,-0.009415108506033722,-0.012724463944061608,3.0,11.0
891,2019-02-19,891,2/19/19,3910.8,3670.683333333333,3641.0416666666665,3557.1354166666665,3574.622982447368,3663.553596473684,4595.676713978102,6.541470480065035,7.408823024546556,9.94239864122876,9.40454473670027,6.748813604482286,-14.902630376392603,128.72151708547003,0.6666666666666666,90.62755399883243,85.83082685432157,64.78034317772273,3911.1558257880224,3430.2108408786435,3867.807116309151,3414.276217024182,3799.6289214470357,3314.6419118862973,3781.2151850592404,3368.0307798354957,3993.436939657013,3333.670253290355,7123.555469607972,2067.797958348233,-0.02264196013726174,-0.020174194325649295,-0.023390250625128117,6.0,8.0
892,2019-02-20,892,2/20/19,3926.53,3722.688333333333,3685.3558333333335,3571.728333333333,3583.2200438421046,3665.5299122631577,4576.297468233576,5.4756576004885495,6.544121587535532,9.933612905423486,9.581045873749407,7.120391702811034,-14.198540910942627,157.83343304273575,0.75,95.83149731206485,87.46811718783025,65.35059652690725,4030.399372178812,3414.977294487854,3909.9330521988622,3460.778614467805,3857.35259972914,3286.104066937526,3819.219845825924,3347.220241858285,4000.3921665428775,3330.667657983438,7083.455920752258,2069.139015714894,-0.07736213668928062,-0.07478437537748611,-0.07861287377601808,6.0,8.0
893,2019-02-21,893,2/21/19,3987.18,3787.1666666666665,3712.5308333333337,3589.7566666666667,3595.1995175263155,3668.368523368421,4557.4183441459845,5.281344892839853,7.397895909730925,11.07103824121783,10.90288537709271,8.690824670440563,-12.512310722548815,147.69546296011373,0.75,100.0,82.3537582347805,68.3398043437717,4131.715364802873,3442.617968530459,3995.593816296992,3429.4678503696755,3921.70605949277,3257.8072738405635,3864.3904762788684,3326.0085587737626,4011.391420962939,3325.345625773903,7042.832332498775,2072.004355793194,0.01433775234373652,-0.05327375604069846,-0.07004371725349724,0.0,14.0
894,2019-02-22,894,2/22/19,3944.88,3843.28,3735.9058333333337,3610.4358333333334,3602.7809648947364,3670.064488280702,4537.90237559124,2.6435752794488017,5.593667934617367,9.263262999411658,9.495415858989334,7.488029504572542,-13.068204789530665,134.5265811965812,0.6666666666666666,89.95917204709463,75.83063209076175,72.23566308243728,4156.130695892914,3530.4293041070855,4046.596406612093,3425.2152600545746,3966.6266607391635,3254.2450059275034,3894.3914760736056,3311.170453715867,4017.6333516426293,3322.4956249187744,6999.981235147783,2075.8235160346976,-0.011080586725196826,-0.06158632630505639,-0.0772641578346977,0.0,14.0
895,2019-02-23,895,2/23/19,3983.48,3903.935,3760.671666666667,3633.8475,3612.3127850789474,3674.2675584561403,4518.645210138686,2.037559539285364,5.924695189644746,9.621551262126442,10.275057477143159,8.415621253063703,-11.843488152995764,120.88318376068341,0.6666666666666666,90.56919269614077,76.55141606361119,74.91442152498183,4140.360379941902,3667.509620058098,4100.14977840814,3421.193554925194,4011.4513614054895,3256.2436385945102,3929.0063025517748,3295.61926760612,4031.1416377073774,3317.393479204903,6956.198326946602,2081.09209333077,-0.04409318743832368,-0.04404559872525814,-0.05348722702314438,2.0,12.0
896,2019-02-24,896,2/24/19,4139.6,3982.0783333333334,3803.1825000000003,3661.7474999999995,3625.9488377105267,3678.2555262982455,4500.490100649635,3.955765142741633,8.845683845042934,13.04984846715949,14.165979314087618,12.542480270968197,-8.018906665243877,121.66064102564138,0.75,92.35717124995487,88.7077927005084,77.10185050269563,4147.948164910172,3816.2085017564946,4194.734921208944,3411.630078791057,4085.010114717975,3238.484885282024,3985.9202543093224,3265.977421111731,4050.699441417225,3305.811611179266,6911.680972190681,2089.299229108588,0.03989729162769987,-0.010728911153333118,-0.026770444364020294,0.0,14.0
897,2019-02-25,897,2/25/19,3766.89,3958.0933333333337,3814.388333333334,3675.1674999999996,3629.488179815789,3678.194649105263,4482.375167562043,-4.830692892537496,-1.2452411548728144,2.49573658887657,3.7857078843327328,2.4113827395271827,-15.962188367003531,89.19099715099824,0.6666666666666666,39.512614595327264,56.53585558612241,60.173988855615775,4198.367739684348,3717.8189269823197,4192.066424625991,3436.710242040677,4090.06201538452,3260.2729846154793,3992.3531277417515,3266.6232318898265,4050.578399262544,3305.8108989479824,6877.884490738928,2086.8658443851587,-0.03013183363821243,-0.031813235236349394,-0.030368086826243323,7.0,7.0
898,2019-02-26,898,2/26/19,3848.33,3945.0599999999995,3833.874166666667,3690.709166666666,3633.6409868421056,3679.1908625614033,4464.767862211679,-2.451927220371796,0.3770554980395064,4.2707465209373865,5.908371628768821,4.597183015421066,-13.806716972432222,72.0597720797729,0.75,44.79928706339282,60.704247273925816,61.41524562670616,4201.492878704481,3688.627121295518,4190.06734984465,3477.6809834886835,4102.2901211392455,3279.1282121940867,4002.930675841236,3264.3512978429753,4053.1098932274476,3305.271831895359,6843.011842051312,2086.523882372047,0.021548103808595884,0.04829318893585501,0.055740766203317436,14.0,0.0
899,2019-02-27,899,2/27/19,3831.45,3919.105,3853.1358333333333,3704.2604166666665,3636.9954605263156,3680.5799561228073,4447.136110386861,-2.236607592804995,-0.5628099883147155,3.433602636603685,5.346570860045682,4.099083450862508,-13.844552878623322,55.91915954415862,0.75,39.002895275757375,60.555109049062935,60.039388308216594,4186.370324575919,3651.8396754240816,4177.819662922997,3528.45200374367,4111.885143590555,3296.635689742778,4011.19309906508,3262.7978219875513,4056.1888176266384,3304.971094618976,6807.891599403707,2086.3806213700154,-0.004677442144235585,0.026503451463477812,0.03496808004883318,14.0,0.0
900,2019-02-28,900,2/28/19,3833.23,3900.4966666666664,3871.888333333334,3719.9775000000004,3644.490263157895,3680.182587701754,4429.13487559124,-1.7245667004800183,-0.9984361635773867,3.0444404569651184,5.178769134056217,4.1586907347937565,-13.454204767509902,46.2728490028494,0.75,41.63707998142406,60.333758874367426,62.00273650046138,4174.607573759654,3626.3857595736795,4158.617014060524,3585.159652606144,4116.591261618082,3323.3637383819187,4022.7865855479567,3266.193940767833,4055.0836380642354,3305.2815373392727,6770.509964738159,2087.7597864443214,0.032422167184573074,0.0328238333666605,0.034146400404732456,14.0,0.0
901,2019-03-01,901,3/1/19,3850.08,3878.263333333334,3891.0991666666664,3736.5495833333334,3652.6497368421055,3679.9068420877197,4410.138586051095,-0.7266998372983229,-1.0541794210247741,3.0383757564214444,5.4051244269751,4.624387660197832,-12.699342098284951,44.23232193732059,0.75,39.671405122487535,60.53312132759454,62.55040926962568,4141.490485024308,3615.036181642359,4131.14383712446,3651.054496208873,4119.490197073824,3353.6089695928426,4035.042371098895,3270.2571025853163,4054.274791998628,3305.5388921768113,6727.469954936754,2092.807217165436,0.0036587554854668135,0.024723639208252164,0.0290984026147793,14.0,0.0
902,2019-03-02,902,3/2/19,3834.62,3827.433333333333,3904.755833333333,3751.8529166666667,3659.156842105264,3680.1172514385967,4389.959388970803,0.18776725917282128,-1.7961643781824157,2.2060321972021115,4.795180022777728,4.198310488640177,-12.65021700123287,31.15206552706445,0.6666666666666666,19.81113398796326,57.74055810614219,61.58611987381702,3888.859194559287,3766.007472107379,4105.529473301581,3703.9821933650855,4118.914954332536,3384.7908790007978,4045.3808747545377,3272.93280945599,4054.8251144261453,3305.409388451048,6678.449872711746,2101.46890522986,-0.003773721513504783,0.012254332229877464,0.01626936879694791,14.0,0.0
903,2019-03-03,903,3/3/19,3831.44,3838.191666666666,3898.1425,3769.5920833333334,3666.1315789473683,3679.675497052632,4369.778103175182,-0.17590749115793064,-1.7111354959445395,1.6407058190756918,4.509069505358442,4.124399096304256,-12.319575284246424,-15.751980056980528,0.5833333333333334,73.80337783022351,45.170986978215886,63.94460675776593,3855.4549985394146,3820.9283347939177,4103.229173672916,3693.0558263270846,4106.762815829407,3432.42135083726,4055.037508224094,3277.2256496706427,4053.594700203789,3305.756293901475,6628.439392611149,2111.116813739215,0.01623352193269558,0.014790242122414969,0.016300856401142857,7.0,7.0
904,2019-03-04,904,3/4/19,3814.58,3832.566666666667,3888.813333333333,3787.0845833333333,3672.1402631578953,3677.8180116666663,4349.679849386862,-0.469311253555071,-1.9088942299450335,0.7260312269673577,3.878929633249141,3.7185632323160442,-12.302051367350415,-58.75965811965966,0.5,26.235741444867003,43.19725824289342,63.69758427626168,3855.148243833673,3809.985089499661,4098.400751646529,3679.2259150201367,4084.278623884103,3489.8905427825634,4063.02647126097,3281.2540550548206,4047.89956402519,3307.7364593081425,6578.325404334326,2121.0342944393983,-0.005392833943593599,0.00767103964008468,0.011695899096044843,14.0,0.0
905,2019-03-05,905,3/5/19,3730.98,3815.8216666666667,3867.463333333333,3789.997083333333,3676.1715789473687,3672.465146175439,4329.397878583942,-2.2234180231169094,-3.529014280678372,-1.557180178128981,1.4909103091517035,1.5933399364048282,-13.822196420063662,-113.05445868945986,0.4166666666666667,13.526464822478843,34.85421740878246,52.58938758575726,3901.954788213211,3729.6885451201224,4085.3577416781054,3649.568924988561,4083.3826280110643,3496.611538655602,4066.219232487292,3286.1239254074453,4030.063957299345,3314.8663350515326,6529.226812317684,2129.5689448502,0.013165632227978398,0.011750743488529393,0.013627055825609932,9.0,5.0
906,2019-03-06,906,3/6/19,3872.25,3822.3250000000003,3861.4108333333334,3798.6583333333333,3683.9597368421046,3669.658128631579,4310.298784912409,1.30614220402503,0.28070482874027197,1.9373068122736326,5.111083633050184,5.520728750935928,-10.162840368415688,-143.49762108262036,0.5,57.03773176538489,46.15612595924847,56.986240597965995,3919.8995456596354,3724.750454340365,4073.88920022514,3648.9324664415267,4088.820858746434,3508.4958079202324,4077.6170649688706,3290.3024087153385,4018.1545377143657,3321.1617195487925,6479.80869397143,2140.7888758533886,0.030011048798190852,0.03054801709035613,0.03227215365323303,13.0,1.0
907,2019-03-07,907,3/7/19,3876.85,3826.7866666666664,3852.5249999999996,3806.5983333333334,3692.442631578947,3666.8986841929823,4290.921035518248,1.3082342365570463,0.631404079142907,1.8455234967002443,4.994183710369454,5.725582675956156,-9.6499337109856,-154.55972934473004,0.5,55.05151526587916,44.146033488882786,56.479869423286175,3932.5569336954977,3721.016399637835,4051.197315955979,3653.8526840440204,4094.3456325345346,3518.851034132132,4088.5246214432623,3296.3606417146316,4006.0093997606373,3327.7879686253273,6427.662222396362,2154.179848640133,-0.004966097592807308,-0.003711664824055158,-0.0019078700089928164,14.0,0.0
908,2019-03-08,908,3/8/19,3886.82,3835.486666666666,3831.4599999999996,3817.3212499999995,3703.9752631578945,3668.2010379999997,4271.811838437956,1.3383786151431616,1.4448800196269982,1.8206157000802765,4.936445949323591,5.959841342807026,-9.01237818982994,-182.93518518518542,0.5,60.0585786958533,33.46978812450956,59.03902216290261,3952.3547520764523,3718.61858125688,3920.869529286941,3742.050470713058,4096.572718055858,3538.069781944141,4096.3909607994065,3311.559565516383,4010.148093681355,3326.2539823186444,6375.342746840374,2168.2809300355375,0.0035622402295085644,-0.0020569452547529493,-0.0017664978039135001,0.0,14.0
909,2019-03-09,909,3/9/19,3875.96,3842.906666666667,3840.549166666666,3827.46875,3715.9321052631576,3672.231038,4252.793838437957,0.8601128312596583,0.922025257238615,1.2669273916344852,4.30653440923161,5.5478252836443716,-8.860853658882442,-147.7719943019945,0.5,58.3320856415631,63.54065797641217,58.5066994537046,3964.1141368463063,3721.699196487028,3923.2386966003023,3757.85963673303,4096.176335519461,3558.761164480539,4100.614281895548,3331.2499286307675,4018.5118129469574,3325.9502630530424,6322.671575600067,2182.916101275847,-0.001565804449460509,-0.00479221627352627,-0.0042093144054327946,0.0,14.0
910,2019-03-10,910,3/10/19,3950.56,3865.5699999999997,3849.068333333333,3841.47125,3728.5784210526313,3677.568128649123,4234.124130408759,2.198640821405388,2.636785265352095,2.8397648427018654,5.9535177721889,7.423162856568334,-6.697114247838169,-121.67672364672339,0.5,70.92643890427823,62.91076254704351,61.29127635840713,4009.983693535891,3721.1563064641086,3953.470028141547,3744.666638525119,4098.633605979812,3584.308894020188,4111.639889903901,3345.516952201361,4031.51713627938,3323.6191210188663,6267.851731489325,2200.3965293281926,-0.0016941715748678631,-0.0005850167313915097,-0.00034423469272706355,14.0,0.0
911,2019-03-11,911,3/11/19,3928.17,3898.435,3857.1283333333336,3855.1320833333334,3741.2984210526315,3683.328274842105,4215.426320189781,0.7627419720990636,1.8418279229322985,1.8945632753395716,4.99483221909872,6.647295784907757,-6.814407330854465,-94.01497150997056,0.5,87.39049641624635,62.04723232524541,60.955397837389896,3964.11779014075,3832.75220985925,3970.1710733869404,3744.0855932797267,4092.9265976952547,3617.337568971412,4117.692803768575,3364.9040383366882,4042.771025690148,3323.8855239940626,6212.360763528519,2218.491876851043,-0.017904410062327156,-0.01673248538570408,-0.015896785163651853,14.0,0.0
912,2019-03-12,912,3/12/19,3881.09,3899.9083333333333,3861.1166666666663,3866.5025,3751.976315789474,3689.4533625614035,4196.501770313868,-0.48253270910213253,0.5172942197205597,0.37727894912779936,3.4412179966908614,5.19417427479156,-7.51606427394114,-75.57094017093954,0.4166666666666667,52.60766961651922,55.35682306590259,58.885857000514484,3963.121981759447,3836.6946849072197,3973.8568627198047,3748.376470613528,4079.855163855853,3653.1498361441472,4120.309682254358,3383.64294932459,4050.2903033130633,3328.6164218097438,6155.989088506782,2237.014452120955,-0.010684274254566134,-0.009801980397027205,-0.009439384792668879,14.0,0.0
913,2019-03-13,913,3/13/19,3892.51,3902.5183333333334,3864.6525,3877.8758333333335,3762.1418421052635,3693.588888877193,4177.7177739635035,-0.2564583296854009,0.7208280692766056,0.3773758442927637,3.465264292687692,5.385578013888735,-6.826879875442608,-63.331225071224864,0.4166666666666667,54.44078947368428,54.80749620431013,58.88773117999478,3962.3656903956125,3842.6709762710543,3978.53788963698,3750.7671103630205,4063.5931046549326,3692.1585620117344,4123.874802496927,3400.4088817136,4058.2840745664475,3328.893703187938,6098.501185449746,2256.9343624772605,0.0014583826037489567,0.0019030954044885506,0.0019351981111477288,14.0,0.0
914,2019-03-14,914,3/14/19,3877.77,3901.01,3868.2483333333334,3886.5020833333333,3773.240526315789,3698.088874263158,4158.889744766424,-0.5957431536961001,0.246149312199446,-0.22467718133432935,2.770283870195633,4.858756288615254,-6.759490200964982,-55.25041310541211,0.4166666666666667,47.5012424761168,54.89706516558096,56.90491278391088,3963.1680218529636,3838.851978147037,3980.7118756550767,3755.78479101159,4049.9601317731326,3723.044034893534,4122.037332955695,3424.4437196758827,4065.4709871816567,3330.706761344659,6039.793948142911,2277.9855413899368,-0.0005238053588302911,-0.00020000245822576277,-0.00017427189479773324,14.0,0.0
915,2019-03-15,915,3/15/19,3885.21,3902.5516666666663,3872.7291666666665,3885.4358333333334,3784.6315789473683,3702.7165935614034,4140.66012189781,-0.4443673818539984,0.32227488151659256,-0.00581230376772607,2.6575485342381966,4.9286355525003325,-6.169309104769712,-49.25008547008565,0.5,52.6031406540215,56.043881932423616,48.98975942141125,3962.1328830636144,3842.970450269718,3983.057673313078,3762.400660020255,4048.565850077008,3722.305816589659,4118.322391672078,3450.9407662226586,4072.802652027317,3332.63053509549,5982.728994174514,2298.5912496211067,0.0021936603611081977,0.002240596095211006,0.00212284328087846,4.0,10.0
916,2019-03-16,916,3/16/19,3936.5,3900.2083333333335,3882.8891666666673,3885.85125,3796.9778947368413,3708.051769,4123.339298124087,0.9305058490465213,1.3806944013124087,1.303414534974797,3.674556690376218,6.1608695140092005,-4.531261790876373,-35.704259259258734,0.5833333333333334,45.44571132417727,62.719609397821635,50.38284603982827,3951.2153421393814,3849.2013245272856,3992.3020289515584,3773.476304381776,4049.4681091638604,3722.23439083614,4116.8733320153615,3477.082457458321,4082.7496254190064,3333.353912580994,5927.471163303112,2319.2074329450616,0.013260410018249687,0.0030561040553176073,0.0011663801170865907,0.0,14.0
917,2019-03-17,917,3/17/19,4015.95,3914.838333333333,3906.6366666666668,3887.0499999999997,3813.037105263158,3713.76100877193,4106.655648489051,2.5827801318317536,2.7981443543508364,3.3161394888154283,5.3215557345812305,8.137006945635363,-2.2087473665444515,6.410370370370199,0.6666666666666666,70.75962539021846,79.98989707646648,51.0890384513472,4022.8464844485993,3806.830182218067,3993.5686046553215,3819.704728678012,4054.1500333581603,3719.949966641839,4112.880550643516,3513.1936598828006,4097.186817034402,3330.3352005094575,5871.46572672713,2341.845570250972,0.020219786569334333,-0.004909147877115257,-0.009436078013116333,0.0,14.0
918,2019-03-18,918,3/18/19,3994.92,3933.81,3916.8591666666666,3889.1349999999998,3828.8307894736845,3718.865219298246,4089.5216278102184,1.553455810016247,1.9929446020844537,2.7200135762836806,4.337857159499765,7.423091841813134,-2.3132687981619475,23.01425925925873,0.5833333333333334,80.70345794896693,67.28379406543243,51.92517812899156,4052.7949718269874,3814.8250281730125,4014.3545373572774,3819.363795976056,4060.4426135787235,3717.827386421276,4100.020014657715,3557.6415642896536,4109.440307870898,3328.290130725593,5811.94384475965,2367.0994108607865,-0.005867059621223683,-0.02462823416279035,-0.028412698211292216,0.0,14.0
919,2019-03-19,919,3/19/19,3998.77,3951.5200000000004,3927.019166666667,3889.7720833333333,3837.717368421053,3726.7659649122807,4072.084371116788,1.195742397862077,1.8271067771292953,2.8021671792466853,4.1965735388484,7.298661564709273,-1.8004138528367806,40.85245014245022,0.5833333333333334,79.88188976377951,67.21450355811591,50.604409939361354,4072.6117879984713,3830.4282120015296,4031.4825558024586,3822.5557775308753,4062.650693370674,3716.8934732959924,4108.45537097079,3566.9793658713156,4121.501339739331,3332.0305900852295,5748.514198128237,2395.6545441053395,-0.022187491507679097,-0.021864016402774234,-0.02249129352218721,5.0,9.0
920,2019-03-20,920,3/20/19,4029.11,3976.7433333333333,3938.876666666667,3885.1683333333335,3847.315526315789,3735.34649122807,4054.8485317007294,1.316822894445458,2.290839266355969,3.704901675216988,4.7252291225071,7.864424611258736,-0.6347593874223882,53.84619658119704,0.5833333333333334,89.12616339193393,68.99783705839943,45.150075937809994,4086.62644480789,3866.8602218587766,4055.0724429422326,3822.6808903911015,4034.5687163932294,3735.7679502734377,4118.668676234586,3575.962376396992,4134.789445896932,3335.903536559208,5683.097720922406,2426.599342479053,0.006552824750173349,-0.015836783980304404,-0.02038606379288021,0.0,14.0
921,2019-03-21,921,3/21/19,4056.4,4005.275,3953.913333333334,3897.2312500000003,3857.055263157895,3743.5754385964915,4037.8012810948903,1.2764416925179918,2.5920311859811345,4.084149484329415,5.1683142511910845,8.356304461725768,0.46061501322983717,69.9577920227929,0.6666666666666666,90.13833528722166,73.07889082165153,68.23868862373531,4086.147097293562,3924.402902706438,4080.7905416408844,3827.0361250257833,4053.3699356585084,3741.092564341492,4131.219002700191,3582.8915236155995,4149.872131983416,3337.2787452095677,5615.580327364479,2460.022234825302,-0.027532374524437957,-0.027229607084977486,-0.02794719925269976,5.0,9.0
922,2019-03-22,922,3/22/19,3992.34,4014.581666666667,3957.395,3903.231666666667,3866.6044736842105,3751.0480701754386,4019.9573029927005,-0.5540220255410618,0.8830303773062876,2.2829373437992992,3.2518331567538197,6.432653629343549,-0.6870048836623311,76.1522792022778,0.5833333333333334,62.35288912485626,55.49187654450816,59.27552847518326,4064.3250037815483,3964.8383295517856,4086.1497652076423,3828.6402347923577,4062.5624053893607,3743.9009279439733,4133.38204673781,3599.826900630611,4159.738297004108,3342.357843346769,5542.741196970812,2497.1734090145897,-0.029501487282144027,-0.028701518810472688,-0.029977170276240982,6.0,8.0
923,2019-03-23,923,3/23/19,3999.06,4011.766666666667,3963.3025,3910.2154166666664,3876.2528947368423,3758.290350877193,4002.1565730656935,-0.31673493805722164,0.9022147565067306,2.272114803564216,3.1681912557847944,6.406361048358357,-0.0773726117197237,57.17814814814675,0.6666666666666666,44.49083436623396,59.718680595541656,60.93874407737592,4063.026818318073,3960.506515015261,4092.7095536578368,3833.895446342163,4071.0994149514313,3749.3314183819016,4134.624015073572,3617.881774400113,4169.712071306925,3346.868630447461,5466.9679738886825,2537.3451722427044,-0.014076127263020806,-0.014300273993463807,-0.015850550327380728,1.0,13.0
924,2019-03-24,924,3/24/19,4011.92,4014.6,3974.2050000000004,3917.6608333333334,3886.7113157894737,3765.906666666667,3983.7122664963504,-0.06675633936132706,0.9489948304126156,2.406006305208062,3.2214557253551472,6.532645524937761,0.7080765782428917,51.16997150997142,0.75,55.85722160970232,69.7933371660262,61.49560607815135,4063.200827983256,3965.9991720167436,4095.156383621845,3853.2536163781556,4080.204578126796,3755.1170885398706,4133.468496188335,3639.954135390612,4179.789914494288,3352.0234188390473,5381.944793403912,2585.479739588789,-0.014047334620794922,-0.01438980202152309,-0.016202313205819715,1.0,13.0
925,2019-03-25,925,3/25/19,3994.11,4013.8233333333333,3982.671666666667,3923.662083333333,3897.074473684211,3773.2366666666667,3965.521451408759,-0.4911360490039789,0.28720251857734647,1.7954634005285743,2.489958223047599,5.853683530761833,0.7209278512687196,39.85676638176756,0.6666666666666666,48.53532813678657,65.0795535502256,59.25440456455532,4063.7687638282728,3963.8779028383938,4092.369308916581,3872.9740244167533,4086.4265931913105,3760.897573475356,4126.916248479674,3667.2326988887476,4188.2456446808055,3358.227688652528,5295.75709340243,2635.285809415088,-0.016942320752534542,-0.01750373983647311,-0.019025904863280957,0.0,14.0
926,2019-03-26,926,3/26/19,3935.89,3998.286666666667,3987.515,3927.8816666666667,3905.697894736842,3779.927719298246,3947.2069988540147,-1.5605851172919147,-1.294665976178146,0.2038842819857492,0.7730271535810147,4.126065160068957,-0.28670902887283334,30.091923076922797,0.6666666666666666,25.06953359007268,57.640130402776315,56.168004580171264,4075.79680398642,3920.776529346914,4080.925132018293,3894.104867981707,4086.2012964397336,3769.5620368935997,4114.655244069848,3696.740545403836,4192.871230013835,3366.984208582657,5207.122657107468,2687.2913406005614,-0.013996340924282598,-0.01172213440259838,-0.013143647196913244,9.0,5.0
